doy,hatch
131.9862331844439, 0.004901126058271865
132.9739159669736, 0.1211440472603903
133.97158875076957, 0.20531897707277214
134.9774701020395, 0.3453121657082726
135.94905012029045, 0.4520562898148267
136.94979675062984, 0.7571333761226742
137.93325299416233, 0.9446358321435274
138.95404948718286, 0.9860519846831621
