doy,hatch
128, 0
128.9946275946276, 0.019047619047619202
130.00268620268622, 0.11904761904761907
131.00627943485088, 0.18095238095238098
132.0003837432409, 0.411904761904762
132.99476713762428, 0.5202380952380953
133.99124367695796, 0.6464285714285715
135.00083725798012, 0.7595238095238095
136.00359323216466, 0.8142857142857143
136.9819291819292, 0.9107142857142857
137.99891854177568, 0.9619047619047619
138.98185941043084, 0.9726190476190476
